song,artist_1,artist_id_1,genre_1,album,label,popularity,total_tracks,album_id,duration,date,date_album,imagen,url_song,artist_2,genre_2,artist_id_2,artist_3,genre_3,artist_id_3,artist_4,artist_id_4,genre_4,artist_5,artist_id_5,genre_5
I Will Not Be Denied,Bonnie Raitt,4KDyYWR7IpxZ7xrdYbKrqY,"country rock, electric blues, folk, folk rock, heartland rock, mellow gold, singer-songwriter",Nick Of Time,Capitol Records,50.0,11,6wxpS5o0ty5CLqyH5fIRln,295133,2022-09-28T06:45:29Z,1989,https://i.scdn.co/image/ab67616d0000b273245c235e7ecf5e8c6969759f,https://open.spotify.com/track/60ehUBvupVTvM2nabCExsB,none,none,none,none,none,none,none,none,none,none,none,none
I Ain't Gonna Let You Break My Heart Again,Bonnie Raitt,4KDyYWR7IpxZ7xrdYbKrqY,"country rock, electric blues, folk, folk rock, heartland rock, mellow gold, singer-songwriter",Nick Of Time,Capitol Records,50.0,11,6wxpS5o0ty5CLqyH5fIRln,158313,2022-09-28T06:45:29Z,1989,https://i.scdn.co/image/ab67616d0000b273245c235e7ecf5e8c6969759f,https://open.spotify.com/track/41a9nI6z6qZFyGnhBcHpAd,none,none,none,none,none,none,none,none,none,none,none,none
The Road's My Middle Name,Bonnie Raitt,4KDyYWR7IpxZ7xrdYbKrqY,"country rock, electric blues, folk, folk rock, heartland rock, mellow gold, singer-songwriter",Nick Of Time,Capitol Records,50.0,11,6wxpS5o0ty5CLqyH5fIRln,211506,2022-09-28T06:45:29Z,1989,https://i.scdn.co/image/ab67616d0000b273245c235e7ecf5e8c6969759f,https://open.spotify.com/track/7foznEgDV8wjlGQo6IME2l,none,none,none,none,none,none,none,none,none,none,none,none
Spirits In The Material World,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,179066,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/4frelkLhC4ATqJH9VGJztu,none,none,none,none,none,none,none,none,none,none,none,none
Every Little Thing She Does Is Magic,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,260573,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/44aTAUBF0g6sMkMNE8I5kd,none,none,none,none,none,none,none,none,none,none,none,none
Invisible Sun,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,224200,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/5u8Dwz4h41DDOKfeFfexMR,none,none,none,none,none,none,none,none,none,none,none,none
Hungry For You,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,172893,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/6xK4wLYwSszCXsiPhOhG4I,none,none,none,none,none,none,none,none,none,none,none,none
Demolition Man,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,357200,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/4cAWzXWGoRIezpTy9ZiDRg,none,none,none,none,none,none,none,none,none,none,none,none
Too Much Information,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,222666,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/4Vpc9K0tNyosBkXCjdd9sM,none,none,none,none,none,none,none,none,none,none,none,none
Re-Humanise Yourself,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,190426,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/2JyVV8vBL5IyjRQ6TC1ztN,none,none,none,none,none,none,none,none,none,none,none,none
One World (Not Three),The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,286546,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/61vPMevL4UysTHUKAEbV8j,none,none,none,none,none,none,none,none,none,none,none,none
Omegaman,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,167866,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/3uHuP8x5QwMfElxYVZ9FTk,none,none,none,none,none,none,none,none,none,none,none,none
Secret Journey,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,213693,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/1klFQ3R5AN86f0moMUdSYS,none,none,none,none,none,none,none,none,none,none,none,none
Darkness,The Police,5NGO30tJxFlKixkPSgXcFE,"album rock, classic rock, permanent wave, rock",Ghost In The Machine (Remastered 2003),Polydor Records,70.0,11,5jkwdY6jS1Hzi8epr6HW7h,193866,2022-09-28T06:45:56Z,1981-10-02,https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,https://open.spotify.com/track/2zGmWtewQWYWMZMptybOMg,none,none,none,none,none,none,none,none,none,none,none,none
Minuano (Six Eight),Pat Metheny Group,4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop, ecm-style jazz, jazz, jazz fusion",Still Life (Talking),Nonesuch,49.0,7,5YnUbwAzrorRuvSJ0sCj7n,566426,2022-09-28T06:48:23Z,1987,https://i.scdn.co/image/ab67616d0000b27346251d7f407e96e34407f16a,https://open.spotify.com/track/5EyC753PepQXw6YEvnxTrF,none,none,none,none,none,none,none,none,none,none,none,none
So May It Secretly Begin,Pat Metheny Group,4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop, ecm-style jazz, jazz, jazz fusion",Still Life (Talking),Nonesuch,49.0,7,5YnUbwAzrorRuvSJ0sCj7n,384893,2022-09-28T06:48:23Z,1987,https://i.scdn.co/image/ab67616d0000b27346251d7f407e96e34407f16a,https://open.spotify.com/track/1DqyvYTtILX4jJ2wJczduw,none,none,none,none,none,none,none,none,none,none,none,none
Last Train Home,Pat Metheny Group,4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop, ecm-style jazz, jazz, jazz fusion",Still Life (Talking),Nonesuch,49.0,7,5YnUbwAzrorRuvSJ0sCj7n,338186,2022-09-28T06:48:23Z,1987,https://i.scdn.co/image/ab67616d0000b27346251d7f407e96e34407f16a,https://open.spotify.com/track/2O7heTmxheKOe1T0jNBPd1,none,none,none,none,none,none,none,none,none,none,none,none
(It's Just) Talk,Pat Metheny Group,4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop, ecm-style jazz, jazz, jazz fusion",Still Life (Talking),Nonesuch,49.0,7,5YnUbwAzrorRuvSJ0sCj7n,376866,2022-09-28T06:48:23Z,1987,https://i.scdn.co/image/ab67616d0000b27346251d7f407e96e34407f16a,https://open.spotify.com/track/1NIQIdAXQBcXBzd6wkpTqF,none,none,none,none,none,none,none,none,none,none,none,none
Third Wind,Pat Metheny Group,4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop, ecm-style jazz, jazz, jazz fusion",Still Life (Talking),Nonesuch,49.0,7,5YnUbwAzrorRuvSJ0sCj7n,513000,2022-09-28T06:48:23Z,1987,https://i.scdn.co/image/ab67616d0000b27346251d7f407e96e34407f16a,https://open.spotify.com/track/7F3soQckTl2CKQle4oJw66,none,none,none,none,none,none,none,none,none,none,none,none
Distance,Pat Metheny Group,4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop, ecm-style jazz, jazz, jazz fusion",Still Life (Talking),Nonesuch,49.0,7,5YnUbwAzrorRuvSJ0sCj7n,165680,2022-09-28T06:48:23Z,1987,https://i.scdn.co/image/ab67616d0000b27346251d7f407e96e34407f16a,https://open.spotify.com/track/56PxW9rGtMHPHvgxuz1QaP,none,none,none,none,none,none,none,none,none,none,none,none
In Her Family,Pat Metheny Group,4uBSazM6snEc9wCG3jMlYt,"contemporary post-bop, ecm-style jazz, jazz, jazz fusion",Still Life (Talking),Nonesuch,49.0,7,5YnUbwAzrorRuvSJ0sCj7n,198813,2022-09-28T06:48:23Z,1987,https://i.scdn.co/image/ab67616d0000b27346251d7f407e96e34407f16a,https://open.spotify.com/track/45Z6Yp7fznl8DZanlsOtXn,none,none,none,none,none,none,none,none,none,none,none,none
Love in Store - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,195026,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/7BeycceSkmxbvSKtxIdRw0,none,none,none,none,none,none,none,none,none,none,none,none
Can't Go Back - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,163481,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/3ltp7aRqgUdXIp9OaYQZjZ,none,none,none,none,none,none,none,none,none,none,none,none
That's Alright - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,190377,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/4arKPsDN68HpKzwWLuca9B,none,none,none,none,none,none,none,none,none,none,none,none
Book of Love - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,202674,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/2A07z3XR3vRSp9igqW6iWF,none,none,none,none,none,none,none,none,none,none,none,none
Gypsy - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,267033,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/1A4atcphOI8vxrgp1YJjuf,none,none,none,none,none,none,none,none,none,none,none,none
Only over You - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,249995,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/3ZeUDJ3c0rUZFOcXrKGArB,none,none,none,none,none,none,none,none,none,none,none,none
Empire State - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,172320,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/6IE1pQ6kvFCSwQaEmd5mGe,none,none,none,none,none,none,none,none,none,none,none,none
Straight Back - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,251573,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/1XulvzEP0hXQ5OrPhrzXuQ,none,none,none,none,none,none,none,none,none,none,none,none
Hold Me - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,225034,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/2ySKeCQ9Bxhm4dVzBe8qrb,none,none,none,none,none,none,none,none,none,none,none,none
Oh Diane - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,158535,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/5JNOmrqg6hee3mtWMwYMPN,none,none,none,none,none,none,none,none,none,none,none,none
Eyes of the World - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,226314,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/0Fb7NBbIRP7Z6SV3BzMvhM,none,none,none,none,none,none,none,none,none,none,none,none
Wish You Were Here - 2016 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"album rock, classic rock, rock, soft rock, yacht rock",Mirage (2016 Remaster),Rhino/Warner Records,47.0,12,2962eYkQa0R7EnIGZqeARS,291092,2022-10-01T07:01:14Z,1982-06-18,https://i.scdn.co/image/ab67616d0000b273b1751ac18b2596c1c870611f,https://open.spotify.com/track/1MagANszakeiDxzQjEPjD5,none,none,none,none,none,none,none,none,none,none,none,none
To Cut a Long Story Short - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,199693,2022-10-04T08:53:41Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/1NlJv9YBuvgbb9pO51vqOY,none,none,none,none,none,none,none,none,none,none,none,none
Reformation - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,294533,2022-10-04T08:53:46Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/7ifRWjbiOSaKfg8t5YNLKL,none,none,none,none,none,none,none,none,none,none,none,none
Mandolin - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,247786,2022-10-04T08:53:52Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/3wOu0pkGemFtgvQ21Aacqp,none,none,none,none,none,none,none,none,none,none,none,none
Musclebound - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,308933,2022-10-04T08:53:58Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/2mzIwd1Am4zpDm8ZKBiiuX,none,none,none,none,none,none,none,none,none,none,none,none
Age of Blows - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,249120,2022-10-04T08:54:03Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/7hoWiH5VkSCzN5Jj0Pzwgo,none,none,none,none,none,none,none,none,none,none,none,none
The Freeze - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,275880,2022-10-04T08:54:07Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/6iTua0QPKtJB14Re0t4T6r,none,none,none,none,none,none,none,none,none,none,none,none
Confused - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,278733,2022-10-04T08:54:12Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/2ZBS4WSu6fbvyDea6ciHas,none,none,none,none,none,none,none,none,none,none,none,none
Toys - 2010 Remaster,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,"new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",Journeys to Glory (Special Edition),Parlophone UK,45.0,19,6SeOw1xyjKM6CbEstaGzqd,350213,2022-10-04T08:54:28Z,1981-02-27,https://i.scdn.co/image/ab67616d0000b273442c32e5a9b3c30abe858d89,https://open.spotify.com/track/3QmkNNFdg1RWVrK490d45u,none,none,none,none,none,none,none,none,none,none,none,none
Ain't Got You,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,127293,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/7qzluAFwjGGGUJUXDaLurM,none,none,none,none,none,none,none,none,none,none,none,none
Tougher Than the Rest,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,273866,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/7i0VrdLCDhvgWXfcT6EQJG,none,none,none,none,none,none,none,none,none,none,none,none
All That Heaven Will Allow,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,158440,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/4jZjP5oX2dma3pe6dAPBK9,none,none,none,none,none,none,none,none,none,none,none,none
Spare Parts,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,218626,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/1BROaM6SuFTr9MLrOvY4tk,none,none,none,none,none,none,none,none,none,none,none,none
Cautious Man,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,236373,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/5vschfpax25JTbGq4I3hCE,none,none,none,none,none,none,none,none,none,none,none,none
Walk Like a Man,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,216240,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/36WnSVxMlPA5pB9NcQi0py,none,none,none,none,none,none,none,none,none,none,none,none
Tunnel of Love,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,309760,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/2rUHBIfbMBB92n1gSfSqwF,none,none,none,none,none,none,none,none,none,none,none,none
Two Faces,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,180960,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/0ZeQYobHf2kr2fkZOjhfWH,none,none,none,none,none,none,none,none,none,none,none,none
Brilliant Disguise,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,254840,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/0nqbZ17t9v52SCemAm1QP0,none,none,none,none,none,none,none,none,none,none,none,none
One Step Up,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,261826,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/3ICZte49haM8ID7H6LSSjb,none,none,none,none,none,none,none,none,none,none,none,none
When You're Alone,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,201466,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/2WmxMKkmzpNxQcHxotVpfa,none,none,none,none,none,none,none,none,none,none,none,none
Valentine's Day,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",Tunnel Of Love,Columbia,62.0,12,5Qcef60m4gcckV24PmPYVq,312973,2022-12-28T08:15:19Z,1987-10-09,https://i.scdn.co/image/ab67616d0000b2731d89f6343451934d15fa266c,https://open.spotify.com/track/4yz5cxtyvHcD8kjxh9p8UZ,none,none,none,none,none,none,none,none,none,none,none,none
Fame,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,"disco, new romantic, new wave pop, soft rock, synthpop",Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,316066,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/5CI1FP2Volc9wjz2MBZsGx,none,none,none,none,none,none,none,none,none,none,none,none
Out Here On My Own,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,"disco, new romantic, new wave pop, soft rock, synthpop",Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,193360,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/7KhhMI6XIc9hwLBSfuZ7By,none,none,none,none,none,none,none,none,none,none,none,none
Hot Lunch Jam,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,"disco, new romantic, new wave pop, soft rock, synthpop",Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,251933,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/4SgdJWBkrziAV6QMoQkwFY,none,none,none,none,none,none,none,none,none,none,none,none
Dogs In the Yard,Paul McCrane,7HFdGlgtuARPWlf6O48c4t,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,196573,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/3Yq2tSayGA3yHJ8YeJZFYg,none,none,none,none,none,none,none,none,none,none,none,none
Red Light,Linda Clifford,1yAHoX5jWFLYIKEwyb6ulM,"deep disco, disco, post-disco",Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,370866,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/44LZ8tzYJ8RiWvqAwibyO0,none,none,none,none,none,none,none,none,none,none,none,none
